Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013393,-,-,-,27.97,-82.34,0,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,1,0,30,0,0,11.4,0.15,0.7000000000000001,69.54,17,1019,N/A
2018,1,1,1,30,0,0,11.5,0.15,0.2,71.53,16.7,1019,N/A
2018,1,1,2,30,0,0,11.700000000000001,0.15,0.30000000000000004,73.95,16.400000000000002,1019,N/A
2018,1,1,3,30,0,0,12,0.15,0.7000000000000001,77.2,16,1019,N/A
2018,1,1,4,30,0,0,12.200000000000001,0.15,1.2000000000000002,80.4,15.600000000000001,1018,N/A
2018,1,1,5,30,0,0,12.4,0.15,1.4000000000000001,83.47,15.200000000000001,1018,N/A
2018,1,1,6,30,0,0,12.700000000000001,0.15,1.5,86.24,15,1017,N/A
2018,1,1,7,30,0,0,13.100000000000001,0.15,1.4000000000000001,89.2,14.9,1017,N/A
2018,1,1,8,30,0,0,13.600000000000001,0.15,1.2000000000000002,91.28,15,1017,N/A
2018,1,1,9,30,0,0,14.100000000000001,0.15,0.7000000000000001,93.53,15.100000000000001,1017,N/A
2018,1,1,10,30,0,0,14.5,0.15,0.9,96.54,15,1017,N/A
2018,1,1,11,30,0,0,14.5,0.15,2.1,98.02,14.8,1018,N/A
2018,1,1,12,30,4,3,14,0.15,3.9000000000000004,97.60000000000001,14.4,1019,N/A
2018,1,1,13,30,34,0,13.200000000000001,0.15,5.300000000000001,95.31,13.9,1020,N/A
2018,1,1,14,30,75,1,11.8,0.15,5.800000000000001,89.78,13.4,1020,N/A
2018,1,1,15,30,36,0,10.5,0.15,5.800000000000001,83.81,13.200000000000001,1021,N/A
2018,1,1,16,30,59,0,9.700000000000001,0.15,5.7,79.95,13.100000000000001,1020,N/A
2018,1,1,17,30,106,0,9.4,0.15,5.7,79.26,12.9,1020,N/A
2018,1,1,18,30,158,4,9.200000000000001,0.15,5.800000000000001,80.12,12.5,1019,N/A
2018,1,1,19,30,74,0,8.8,0.15,6.1000000000000005,83.45,11.5,1020,N/A
2018,1,1,20,30,119,11,8,0.15,6.4,87.09,10.100000000000001,1020,N/A
2018,1,1,21,30,11,0,7,0.15,6.7,90.04,8.5,1021,N/A
2018,1,1,22,30,5,4,5.6000000000000005,0.15,7,91.11,7,1022,N/A
2018,1,1,23,30,0,0,4.4,0.15,7.1000000000000005,87.74,6.300000000000001,1023,N/A
2018,1,2,0,30,0,0,3.4000000000000004,0.15,7.5,86.61,5.5,1023,N/A
2018,1,2,1,30,0,0,2.7,0.15,7.6000000000000005,83.59,5.300000000000001,1024,N/A
2018,1,2,2,30,0,0,2.2,0.15,7.6000000000000005,80.79,5.2,1024,N/A
